Time,Position_X,Position_Y,Velocity_X,Velocity_Y,Power,Angle,Force,Rocket_Fuel
2023-05-24 00:01:11,151473224097.29028,8527089.356365042,879.6545479195619,879.6545479195619,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224111.9512,8527595.260504674,879.653544471489,879.653544471489,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224126.6121,8528101.161950104,879.65254065762,879.65254065762,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224141.27298,8528607.060701337,879.6515364779577,879.6515364779577,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224155.93384,8529112.956758382,879.6505319325046,879.6505319325046,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224170.59467,8529618.850121247,879.6495270212625,879.6495270212625,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224185.2555,8530124.74078994,879.6485217442346,879.6485217442346,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224199.9163,8530630.628764471,879.647516101423,879.647516101423,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224214.5771,8531136.514044845,879.6465100928306,879.6465100928306,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224229.23785,8531642.396631071,879.6455037184595,879.6455037184595,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224243.89862,8532148.276523158,879.6444969783128,879.6444969783128,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224258.55936,8532654.153721115,879.6434898723924,879.6434898723924,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224273.2201,8533160.028224947,879.6424824007014,879.6424824007014,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224287.8808,8533665.900034664,879.6414745632419,879.6414745632419,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224302.5415,8534171.769150274,879.640466360017,879.640466360017,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224317.20218,8534677.635571785,879.6394577910286,879.6394577910286,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224331.86282,8535183.499299206,879.6384488562798,879.6384488562798,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224346.52347,8535689.360332543,879.6374395557733,879.6374395557733,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224361.18408,8536195.218671806,879.6364298895115,879.6364298895115,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224375.8447,8536701.074317003,879.6354198574973,879.6354198574973,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224390.50528,8537206.92726814,879.6344094597326,879.6344094597326,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224405.16586,8537712.777525228,879.6333986962205,879.6333986962205,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224419.82642,8538218.625088273,879.6323875669632,879.6323875669632,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224434.48697,8538724.469957283,879.6313760719635,879.6313760719635,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224449.1475,8539230.312132267,879.6303642112227,879.6303642112227,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224463.80798,8539736.151613234,879.629351984744,879.629351984744,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224478.46848,8540241.98840019,879.6283393925299,879.6283393925299,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224493.12894,8540747.822493143,879.6273264345829,879.6273264345829,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224507.7894,8541253.653892104,879.6263131109057,879.6263131109057,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224522.44983,8541759.482597077,879.6252994215005,879.6252994215005,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224537.11026,8542265.308608072,879.6242853663701,879.6242853663701,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224551.77066,8542771.131925097,879.6232709455169,879.6232709455169,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224566.43106,8543276.95254816,879.6222561589435,879.6222561589435,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224581.09143,8543782.770477269,879.6212410066522,879.6212410066522,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224595.75177,8544288.585712433,879.6202254886458,879.6202254886458,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224610.4121,8544794.398253659,879.6192096049273,879.6192096049273,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224625.07242,8545300.208100954,879.6181933554986,879.6181933554986,0,2.0,1,2000.0
